Description,Sold_qty,return_qyt,Return_rate
MULTICOLOUR CRUSOE CHECK LAMPSHADE,61,0.0,0.0
MULTICOLOUR DOTS PLATE,692,0.0,0.0
MULTICOLOUR EASTER RABBIT ,53,0.0,0.0
MULTICOLOUR FEATHERS CURTAIN,72,72.0,100.0
MULTICOLOUR GLASS PLATE,116,0.0,0.0
MULTICOLOUR HONEYCOMB FAN,1476,37.0,2.5067750677506777
MULTICOLOUR HONEYCOMB PAPER GARLAND,1421,28.0,1.9704433497536946
MULTICOLOUR POLKADOT PLATE,713,684.0,95.93267882187938
MULTICOLOUR RABBIT EGG WARMER,388,0.0,0.0
MULTICOLOUR SPRING FLOWER MUG,13665,4996.0,36.56055616538602
MUM'S KITCHEN CLOCK,122,1.0,0.819672131147541
MUMMY MOUSE RED GINGHAM RIBBON,201,2.0,0.9950248756218906
MURANO STYLE GLASS BRACELET BLACK,71,0.0,0.0
MURANO STYLE GLASS BRACELET GOLD,41,3.0,7.317073170731707
MURANO STYLE GLASS BRACELET PINK,41,0.0,0.0
MURANO STYLE GLASS BRACELET RED,53,3.0,5.660377358490567
MUSHROOM BLUE HOT WATER BOTTLE,740,6.0,0.8108108108108109
MUSICAL ZINC HEART DECORATION ,2763,34.0,1.2305465074194717
Manual,9634,5445.0,56.518580029063735
N0 SINGING METAL SIGN,1225,0.0,0.0
NAMASTE SWAGAT INCENSE,3720,78.0,2.0967741935483875
NATURAL BARK CANDLE LARGE,356,12.0,3.3707865168539324
NATURAL BARK CANDLE SMALL,512,12.0,2.34375
NATURAL HANGING QUILTED HEARTS ,1449,16.0,1.1042097998619738
NATURAL RIVIERA HANDBAG,53,0.0,0.0
NATURAL SLATE CHALKBOARD LARGE ,4416,104.0,2.355072463768116
NATURAL SLATE HEART CHALKBOARD ,15373,109.0,0.7090353216678592
NATURAL SLATE RECTANGLE CHALKBOARD,6905,49.0,0.7096307023895728
NAVY CUDDLES DOG HOODIE,2,0.0,0.0
NECKLACE+BRACELET PINK BUTTERFLY,137,6.0,4.37956204379562
NECKLACE+BRACELET SET BLUE BLOSSOM,104,0.0,0.0
NECKLACE+BRACELET SET BLUE HIBISCUS,42,0.0,0.0
NECKLACE+BRACELET SET FRUIT SALAD ,74,0.0,0.0
NECKLACE+BRACELET SET PINK BLOSSOM,8,0.0,0.0
NECKLACE+BRACELET SET PINK DAISY,30,0.0,0.0
NEW BAROQUE B'FLY NECKLACE BLACK,5,0.0,0.0
NEW BAROQUE B'FLY NECKLACE CRYSTAL,8,0.0,0.0
NEW BAROQUE B'FLY NECKLACE GREEN,11,0.0,0.0
NEW BAROQUE B'FLY NECKLACE MONTANA,16,0.0,0.0
NEW BAROQUE B'FLY NECKLACE PINK,15,0.0,0.0
NEW BAROQUE B'FLY NECKLACE RED,25,2.0,8.0
NEW BAROQUE BLACK BOXES,5,0.0,0.0
NEW BAROQUE BLACK PHOTO ALBUM,77,0.0,0.0
NEW BAROQUE IVORY CUSHION COVER ,260,150.0,57.692307692307686
NEW BAROQUE JEWELLERY BOX ,108,3.0,2.7777777777777777
NEW BAROQUE LARGE NECKLACE BLK/WHIT,29,0.0,0.0
NEW BAROQUE SMALL NECKLACE BLACK,23,1.0,4.3478260869565215
NEW BAROQUE WALL MIRROR,1,0.0,0.0
NEW ENGLAND CERAMIC CAKE SERVER,89,0.0,0.0
NEW ENGLAND EGG WARMER,138,0.0,0.0
NEW ENGLAND MILK JUG W GIFT BOX,32,0.0,0.0
NEW ENGLAND MUG W GIFT BOX,28,1.0,3.571428571428571
NEW ENGLAND PLACEMATS,32,0.0,0.0
NEW ENGLAND TEATOWELS,322,0.0,0.0
NEWSPAPER STAND,311,1.0,0.3215434083601286
NIGHTINGALE COATHOOK WHITE,347,0.0,0.0
NINJA RABBIT BLACK,323,0.0,0.0
NINJA RABBIT PINK,355,0.0,0.0
NO JUNK MAIL METAL SIGN,4284,12.0,0.2801120448179272
NO SINGING METAL SIGN,11450,43.0,0.37554585152838427
NOEL GARLAND PAINTED ZINC ,1799,13.0,0.7226236798221234
NOEL WOODEN BLOCK LETTERS ,1481,8.0,0.5401755570560433
NOVELTY BISCUITS CAKE STAND 3 TIER,800,51.0,6.375
NUMBER TILE COTTAGE GARDEN 0 ,67,0.0,0.0
NUMBER TILE COTTAGE GARDEN 1,100,1.0,1.0
NUMBER TILE COTTAGE GARDEN 2,98,0.0,0.0
NUMBER TILE COTTAGE GARDEN 3 ,71,0.0,0.0
NUMBER TILE COTTAGE GARDEN 4,80,0.0,0.0
NUMBER TILE COTTAGE GARDEN 5,63,0.0,0.0
NUMBER TILE COTTAGE GARDEN 6,70,0.0,0.0
NUMBER TILE COTTAGE GARDEN 7,66,0.0,0.0
NUMBER TILE COTTAGE GARDEN 8,62,0.0,0.0
NUMBER TILE COTTAGE GARDEN 9,69,1.0,1.4492753623188406
NUMBER TILE COTTAGE GARDEN No,83,1.0,1.2048192771084338
"NUMBER TILE COTTAGE GARDEN, 0 ",57,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 1",67,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 2",57,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 3 ",56,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 4",56,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 5",57,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 6",56,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 7",57,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 8",56,0.0,0.0
"NUMBER TILE COTTAGE GARDEN, 9",59,1.0,1.694915254237288
"NUMBER TILE COTTAGE GARDEN, No",45,0.0,0.0
NUMBER TILE VINTAGE FONT 0,74,0.0,0.0
NUMBER TILE VINTAGE FONT 1,103,0.0,0.0
NUMBER TILE VINTAGE FONT 2,104,0.0,0.0
NUMBER TILE VINTAGE FONT 3,118,1.0,0.847457627118644
NUMBER TILE VINTAGE FONT 4,101,1.0,0.9900990099009901
NUMBER TILE VINTAGE FONT 5,102,0.0,0.0
NUMBER TILE VINTAGE FONT 6 ,104,1.0,0.9615384615384616
NUMBER TILE VINTAGE FONT 7,90,0.0,0.0
NUMBER TILE VINTAGE FONT 8,84,0.0,0.0
NUMBER TILE VINTAGE FONT 9 ,79,0.0,0.0
NUMBER TILE VINTAGE FONT No ,173,0.0,0.0
"NUMBER TILE VINTAGE FONT, 0",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, 1",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, 2",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, 3",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, 4",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, 5",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, 6 ",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, 7",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, 8",8,0.0,0.0
"NUMBER TILE VINTAGE FONT, No ",23,13.0,56.52173913043478
NURSE'S BAG SOFT TOY,382,2.0,0.5235602094240838
"NURSERY A,B,C PAINTED LETTERS",413,6.0,1.4527845036319613
Next Day Carriage,79,1.0,1.2658227848101267
OCCASIONS GIFT CARD ASSORTMENT,120,0.0,0.0
OCEAN SCENT CANDLE IN JEWELLED BOX,1559,458.0,29.37780628608082
OCEAN SCENT CANDLE JEWELLED DRAWER,93,2.0,2.1505376344086025
OCEAN STRIPE HAMMOCK ,325,1.0,0.3076923076923077
OFFICE MUG WARMER BLACK+SILVER ,2116,10.0,0.4725897920604915
OFFICE MUG WARMER CHOC+BLUE,1110,4.0,0.36036036036036034
OFFICE MUG WARMER PINK,985,252.0,25.583756345177665
OFFICE MUG WARMER POLKADOT,1233,27.0,2.18978102189781
OLD DOC RUSSEL METAL SIGN,227,0.0,0.0
OLD DOC.RUSSEL METAL SIGN,41,0.0,0.0
OLD ROSE COMBO BEAD NECKLACE,126,0.0,0.0
OLIVE CHALET BIRDFEEDER,257,6.0,2.3346303501945527
OOH LA LA DOGS COLLAR,5,0.0,0.0
OPAL WHITE/SILVER FLOWER NECKLACE,2,0.0,0.0
OPEN CLOSED METAL SIGN,2991,48.0,1.60481444332999
OPIUM SCENTED VOTIVE CANDLE,1992,0.0,0.0
OPULENT VELVET CANDLE IN BOX,29,1.0,3.4482758620689653
OPULENT VELVET SET/3 CANDLES,1273,2.0,0.15710919088766695
ORANGE CANDLE,12,0.0,0.0
ORANGE COCKTAIL GLASS LAMP,65,0.0,0.0
ORANGE FELT VASE + FLOWERS,9,0.0,0.0
ORANGE FLOWER MUG ,5404,0.0,0.0
ORANGE PENDANT TRIPLE SHELL NECKLAC,10,0.0,0.0
ORANGE SCENTED SET/9 T-LIGHTS,1480,22.0,1.4864864864864866
ORANGE TV TRAY TABLE ,548,0.0,0.0
ORANGE VOTIVE CANDLE,1680,48.0,2.857142857142857
ORANGE/FUSCHIA STONES NECKLACE,11,0.0,0.0
ORANGE/WHT/FUSCHIA STONES NECKLACE,9,0.0,0.0
ORGANISER WOOD ANTIQUE WHITE ,656,45.0,6.859756097560976
"ORGANISER WOOD, ANTIQUE WHITE ",3,0.0,0.0
ORIENTAL BLUE C/COVER ,13,0.0,0.0
ORIENTAL BLUE CUSHION COVER ,219,0.0,0.0
ORIENTAL RED C/COVER ,27,0.0,0.0
ORIENTAL RED CUSHION COVER ,132,0.0,0.0
ORIGAMI JASMINE INCENSE IN TUBE,256,0.0,0.0
ORIGAMI JASMINE INCENSE+FLOWER ,19,0.0,0.0
ORIGAMI JASMINE INCENSE/CANDLE SET,721,0.0,0.0
ORIGAMI LAVENDER INCENSE CONES,97,0.0,0.0
ORIGAMI LAVENDER INCENSE IN TUBE,213,96.0,45.07042253521127
ORIGAMI LAVENDER INCENSE+FLOWER,335,0.0,0.0
ORIGAMI LAVENDER INCENSE/CANDL SET ,856,0.0,0.0
ORIGAMI OPIUM INCENSE CONES,95,0.0,0.0
ORIGAMI OPIUM INCENSE/CANDLE SET ,263,0.0,0.0
ORIGAMI OPIUM SCENT INCENSE+FLOWER,124,0.0,0.0
ORIGAMI ROSE INCENSE CONES,479,0.0,0.0
ORIGAMI ROSE INCENSE IN TUBE,1068,1.0,0.09363295880149813
ORIGAMI ROSE INCENSE+FLOWER,209,0.0,0.0
ORIGAMI ROSE INCENSE/CANDLE SET ,520,0.0,0.0
ORIGAMI SANDLEWOOD INCENSE CONES,61,0.0,0.0
ORIGAMI SANDLEWOOD INCENSE IN TUBE,62,0.0,0.0
ORIGAMI SANDLEWOOD INCENSE+FLOWER,385,0.0,0.0
ORIGAMI SANDLEWOOD INCENSE/CAND SET,586,0.0,0.0
ORIGAMI VANILLA INCENSE CONES,276,0.0,0.0
ORIGAMI VANILLA INCENSE+FLOWER ,261,0.0,0.0
ORIGAMI VANILLA INCENSE/CANDLE SET ,726,0.0,0.0
ORNATE EDWARDIAN CANDLE HOLDER,6,2.0,33.33333333333333
OVAL  MINI PORTRAIT FRAME,316,0.0,0.0
OVEN MITT APPLE DESIGN,343,0.0,0.0
OVEN MITT APPLES DESIGN,1613,42.0,2.603843769373838
OVERNIGHT BAG VINTAGE ROSE PAISLEY,1016,21.0,2.066929133858268
OWL DOORSTOP,1355,1.0,0.07380073800738007
OWLS CHARLOTTE BAG,1,0.0,0.0
OYSTER TRINKET BOX,120,0.0,0.0
PACK 20 DOLLY PEGS,2747,82.0,2.9850746268656714
PACK 20 ENGLISH ROSE PAPER NAPKINS,7500,12.0,0.16
PACK 3 BOXES BIRD PANETTONE ,204,0.0,0.0
PACK 3 BOXES BIRD PANNETONE ,3741,1.0,0.02673082063619353
PACK 3 BOXES CHRISTMAS PANETTONE,76,6.0,7.894736842105263
PACK 3 BOXES CHRISTMAS PANNETONE,4803,41.0,0.8536331459504476
PACK 3 FIRE ENGINE/CAR PATCHES,433,1.0,0.23094688221709006
PACK 3 IRON ON DOG PATCHES,562,1.0,0.1779359430604982
PACK 4 FLOWER/BUTTERFLY PATCHES,415,13.0,3.132530120481928
PACK 6 HEART/ICE-CREAM PATCHES,1023,1.0,0.09775171065493646
PACK OF 12 50'S CHRISTMAS TISSUES,3997,0.0,0.0
PACK OF 12 BLUE PAISLEY TISSUES ,6118,48.0,0.7845701209545604
PACK OF 12 CHRISTMAS FUN CARDS,106,23.0,21.69811320754717
PACK OF 12 CIRCUS PARADE TISSUES ,3718,12.0,0.32275416890801506
PACK OF 12 COLOURED PENCILS,7423,180.0,2.424895594773003
PACK OF 12 DOILEY TISSUES,72,0.0,0.0
PACK OF 12 DOLLY GIRL TISSUES,1351,8.0,0.5921539600296076
PACK OF 12 HEARTS DESIGN TISSUES ,25523,108.0,0.42314774908905695
PACK OF 12 LONDON TISSUES ,39147,72.0,0.18392213962755766
PACK OF 12 PAISLEY PARK TISSUES ,1840,0.0,0.0
PACK OF 12 PINK PAISLEY TISSUES ,25351,144.0,0.5680249299830381
PACK OF 12 PINK POLKADOT TISSUES,5159,0.0,0.0
PACK OF 12 PINK SPOT TISSUES ,8317,24.0,0.288565588553565
PACK OF 12 RED APPLE TISSUES,1220,0.0,0.0
PACK OF 12 RED RETROSPOT TISSUES ,8616,168.0,1.9498607242339834
PACK OF 12 RED SPOTTY TISSUES ,22721,24.0,0.10562915364640642
PACK OF 12 SKULL TISSUES,15652,0.0,0.0
PACK OF 12 SPACEBOY TISSUES,5726,133.0,2.3227383863080684
PACK OF 12 STICKY BUNNIES,2204,62.0,2.813067150635209
PACK OF 12 SUKI TISSUES ,32086,37.0,0.11531509069376053
PACK OF 12 TRADITIONAL CRAYONS,17916,348.0,1.942397856664434
PACK OF 12 VINTAGE CHRISTMAS TISSUE,3039,24.0,0.7897334649555774
PACK OF 12 VINTAGE DOILY TISSUES,2272,36.0,1.584507042253521
PACK OF 12 VINTAGE LEAF TISSUES ,1496,0.0,0.0
PACK OF 12 WOODLAND TISSUES ,26204,31.0,0.11830254922912532
PACK OF 20 FAIRY CAKE PAPER NAPKINS,699,12.0,1.7167381974248928
PACK OF 20 NAPKINS PANTRY DESIGN,8686,244.0,2.809118121114437
PACK OF 20 NAPKINS RED APPLES,5610,7.0,0.12477718360071302
PACK OF 20 SKULL PAPER NAPKINS,8552,624.0,7.296538821328344
PACK OF 20 SPACEBOY NAPKINS,3051,10.0,0.32776138970829233
PACK OF 6 BIRDY GIFT TAGS,17557,394.0,2.24411915475309
PACK OF 6 COCKTAIL PARASOL STRAWS,2501,0.0,0.0
PACK OF 6 HANDBAG GIFT BOXES,1873,111.0,5.92632140950347
PACK OF 6 LARGE FRUIT STRAWS ,2282,36.0,1.5775635407537247
PACK OF 6 PANETTONE GIFT BOXES,233,14.0,6.008583690987124
PACK OF 6 PANNETONE GIFT BOXES,4989,183.0,3.668069753457607
PACK OF 6 SANDCASTLE FLAGS ASSORTED,5586,421.0,7.536698890082348
PACK OF 6 SKULL PAPER CUPS,6417,301.0,4.690665419978183
PACK OF 6 SKULL PAPER PLATES,7829,576.0,7.357261463788478
PACK OF 6 SMALL FRUIT STRAWS,1685,72.0,4.27299703264095
PACK OF 6 SWEETIE GIFT BOXES,2522,78.0,3.0927835051546393
PACK OF 60 DINOSAUR CAKE CASES,31332,95.0,0.3032043916762415
PACK OF 60 MUSHROOM CAKE CASES,14570,55.0,0.3774879890185312
PACK OF 60 PINK PAISLEY CAKE CASES,56061,219.0,0.39064590356932627
PACK OF 60 SPACEBOY CAKE CASES,21451,114.0,0.5314437555358724
PACK OF 72 RETRO SPOT CAKE CASES,46728,649.0,1.3888888888888888
PACK OF 72 RETROSPOT CAKE CASES,48156,461.0,0.9573054240385414
PACK OF 72 SKULL CAKE CASES,40263,89.0,0.22104661848347118
PACK OF SIX LED TEA LIGHTS,1752,96.0,5.47945205479452
PACK/12 BLUE FOLKART CARDS,113,33.0,29.20353982300885
PACK/12 BLUE REINDEER CARD,72,0.0,0.0
PACK/12 DECOUPAGE CARD,42,11.0,26.190476190476193
PACK/12 RUSSIAN DOLL CARDS,10,0.0,0.0
PACK/12 XMAS FUN CARD,270,83.0,30.74074074074074
PACKING CHARGE,14,2.0,14.285714285714285
PADDED HOLLY CHRISTMAS DECORATION ,104,0.0,0.0
PADDED RED HEART DECORATION,113,0.0,0.0
PADS TO MATCH ALL CUSHIONS,17,1.0,5.88235294117647
PAINT YOUR OWN CANVAS SET,4246,274.0,6.4531323598681105
PAINT YOUR OWN EGGS IN CRATE,164,0.0,0.0
PAINTED BIRD ASSORTED CHRISTMAS,410,0.0,0.0
PAINTED HEART WREATH WITH BELL,12,0.0,0.0
PAINTED LIGHTBULB RAINBOW DESIGN,306,0.0,0.0
PAINTED LIGHTBULB STAR+ MOON,350,0.0,0.0
PAINTED METAL HEART WITH HOLLY BELL,2468,24.0,0.9724473257698543
PAINTED METAL PEARS ASSORTED,10496,225.0,2.143673780487805
PAINTED METAL STAR WITH HOLLY BELLS,2782,24.0,0.8626887131560028
PAINTED METAL TREE WITH HOLLY BELLS,733,3.0,0.4092769440654843
PAINTED PINK RABBIT ,937,12.0,1.2806830309498398
PAINTED SEA SHELL METAL WINDCHIME,97,0.0,0.0
PAINTED YELLOW WOODEN DAISY,901,17.0,1.8867924528301887
PAIR BUTTERFLY HAIR CLIPS,81,1.0,1.2345679012345678
PAIR OF ENAMEL BUTTERFLY HAIRCLIP,50,4.0,8.0
PAIR OF ENAMEL FLOWER CLUSTER SLIDE,105,0.0,0.0
PAIR OF PINK FLOWER CLUSTER SLIDE,54,6.0,11.11111111111111
PAIR PADDED HANGERS PINK CHECK,242,1.0,0.4132231404958678
PAIR PINK/BLACK COATHANGERS,21,0.0,0.0
PAISLEY PARK CARD,376,0.0,0.0
PAISLEY PATTERN  STICKERS,572,0.0,0.0
PALE PINK/AMETHYST STONE NECKLACE,4,0.0,0.0
PANDA AND BUNNIES STICKER SHEET,996,2.0,0.2008032128514056
PANTRY 3 HOOK ROLLING PIN HANGER,219,5.0,2.28310502283105
PANTRY APPLE CORER,471,6.0,1.2738853503184715
PANTRY CHOPPING BOARD,1154,946.0,81.97573656845753
PANTRY HOOK BALLOON WHISK ,213,0.0,0.0
PANTRY HOOK SPATULA,160,0.0,0.0
PANTRY HOOK TEA STRAINER ,164,0.0,0.0
PANTRY KITCHEN THERMOMETER ,112,0.0,0.0
PANTRY MAGNETIC  SHOPPING LIST,3342,64.0,1.9150209455415919
PANTRY PASTRY BRUSH,1154,24.0,2.079722703639515
PANTRY ROLLING PIN,2464,75.0,3.043831168831169
PANTRY SCRUBBING BRUSH,2363,81.0,3.427845958527296
PANTRY WASHING UP BRUSH,4090,91.0,2.2249388753056234
PAPER BUNTING COLOURED LACE,4399,75.0,1.7049329393043873
PAPER BUNTING PAISLEY PARK,249,6.0,2.4096385542168677
PAPER BUNTING RETRO SPOTS,8292,418.0,5.041003376748673
PAPER BUNTING RETROSPOT,8406,79.0,0.939804901261004
PAPER BUNTING VINTAGE PAISLEY,3506,61.0,1.739874500855676
PAPER BUNTING VINTAGE PARTY,427,0.0,0.0
PAPER BUNTING WHITE LACE,8475,159.0,1.8761061946902655
PAPER CHAIN KIT 50'S CHRISTMAS ,35084,590.0,1.681678257895337
PAPER CHAIN KIT EMPIRE,8803,111.0,1.2609337725775305
PAPER CHAIN KIT LONDON,853,12.0,1.406799531066823
PAPER CHAIN KIT RETRO SPOT,7579,460.0,6.06940229581739
PAPER CHAIN KIT RETROSPOT,6137,68.0,1.10803324099723
PAPER CHAIN KIT SKULLS ,2538,585.0,23.04964539007092
PAPER CHAIN KIT VINTAGE CHRISTMAS,18634,448.0,2.404207362885049
"PAPER CRAFT , LITTLE BIRDIE",80995,80995.0,100.0
PAPER LANTERN 5 POINT SEQUIN STAR,50,0.0,0.0
PAPER LANTERN 5 POINT STAR MOON ,108,20.0,18.51851851851852
PAPER LANTERN 5 POINT STAR MOON 30,10,0.0,0.0
PAPER LANTERN 5 POINT STUDDED STAR,8,0.0,0.0
PAPER LANTERN 6 POINT SNOW STAR,26,0.0,0.0
PAPER LANTERN 7 POINT SNOW STAR,103,10.0,9.70873786407767
PAPER LANTERN 9 POINT DELUXE STAR,349,0.0,0.0
PAPER LANTERN 9 POINT HOLLY STAR 23,18,0.0,0.0
PAPER LANTERN 9 POINT HOLLY STAR 40,6,0.0,0.0
PAPER LANTERN 9 POINT HOLLY STAR L,75,0.0,0.0
PAPER LANTERN 9 POINT HOLLY STAR S,83,0.0,0.0
PAPER LANTERN 9 POINT SNOW STAR,258,24.0,9.30232558139535
PAPER LANTERN 9 POINT SNOW STAR ,241,0.0,0.0
PAPER POCKET TRAVELING FAN ,10153,1448.0,14.261794543484685
PAPERWEIGHT CHILDHOOD MEMORIES,813,0.0,0.0
PAPERWEIGHT HOME SWEET HOME,323,0.0,0.0
PAPERWEIGHT KINGS CHOICE ,346,6.0,1.7341040462427744
PAPERWEIGHT SAVE THE PLANET,647,100.0,15.455950540958268
PAPERWEIGHT VINTAGE COLLAGE,834,52.0,6.235011990407674
PAPERWEIGHT VINTAGE PAISLEY,234,0.0,0.0
PARISIENNE CURIO CABINET,546,33.0,6.043956043956044
PARISIENNE JEWELLERY DRAWER ,813,24.0,2.952029520295203
PARISIENNE KEY CABINET ,700,51.0,7.285714285714286
PARISIENNE SEWING BOX,312,24.0,7.6923076923076925
PARLOUR CERAMIC WALL HOOK,450,34.0,7.555555555555555
PARTY BUNTING,28200,285.0,1.0106382978723405
PARTY CHARMS 50 PIECES,2251,3.0,0.13327410039982232
PARTY CONE CHRISTMAS DECORATION ,9737,183.0,1.8794289822327206
PARTY CONES CANDY ASSORTED,3923,56.0,1.4274789701758857
PARTY CONES CANDY DECORATION,454,0.0,0.0
PARTY CONES CANDY TREE DECORATION,2792,18.0,0.6446991404011462
PARTY CONES CARNIVAL ASSORTED,3468,98.0,2.825836216839677
PARTY FOOD SHOPPER BAG,1533,11.0,0.7175472928897586
PARTY INVITES BALLOON GIRL,1276,0.0,0.0
PARTY INVITES DINOSAURS,1596,24.0,1.5037593984962405
PARTY INVITES FOOTBALL,1396,12.0,0.8595988538681949
PARTY INVITES JAZZ HEARTS,1456,4.0,0.27472527472527475
PARTY INVITES SPACEMAN,1053,0.0,0.0
PARTY INVITES WOODLAND,2396,12.0,0.5008347245409015
PARTY METAL SIGN ,7685,77.0,1.0019518542615486
PARTY PIZZA DISH BLUE POLKADOT,1183,18.0,1.521555367709214
PARTY PIZZA DISH BLUE RETROSPOT,206,0.0,0.0
PARTY PIZZA DISH BLUE WHITE SPOT ,53,0.0,0.0
PARTY PIZZA DISH BLUE+WHITE SPOT ,24,0.0,0.0
PARTY PIZZA DISH GREEN POLKADOT,1159,0.0,0.0
PARTY PIZZA DISH GREEN RETROSPOT,89,0.0,0.0
PARTY PIZZA DISH GREEN WHITE SPOT ,40,0.0,0.0
PARTY PIZZA DISH GREEN+WHITE SPOT ,12,0.0,0.0
PARTY PIZZA DISH PINK POLKADOT,1296,0.0,0.0
PARTY PIZZA DISH PINK RETROSPOT,185,0.0,0.0
PARTY PIZZA DISH PINK WHITE SPOT ,75,0.0,0.0
PARTY PIZZA DISH PINK+WHITE SPOT ,24,0.0,0.0
PARTY PIZZA DISH RED RETROSPOT,2797,42.0,1.5016088666428316
PARTY PIZZA DISH RED WHITE SPOT ,488,0.0,0.0
PARTY PIZZA DISH RED+WHITE SPOT ,12,0.0,0.0
PARTY TIME DESIGN FLANNEL,625,0.0,0.0
PARTY TIME PENCIL ERASERS,2447,0.0,0.0
PASTA ENAMEL/BRASS CONTAINER,10,0.0,0.0
PASTEL BLUE PHOTO ALBUM,34,0.0,0.0
PASTEL BLUE PHOTO ALBUM ,1039,472.0,45.42829643888354
PASTEL COLOUR HONEYCOMB FAN,1078,42.0,3.896103896103896
PASTEL PINK PHOTO ALBUM,101,2.0,1.9801980198019802
PASTEL PINK PHOTO ALBUM ,662,324.0,48.94259818731118
PASTEL STRIPE HAMMOCK ,208,0.0,0.0
PATCHWORK PENCIL CASE BUTTERFLY ,251,82.0,32.669322709163346
PEACE SMALL WOOD LETTERS,468,2.0,0.4273504273504274
PEACE WOODEN BLOCK LETTERS,759,6.0,0.7905138339920948
PEACH KNITTED HEN ,662,0.0,0.0
"PEARL & SHELL 42""NECKL. GREEN",24,0.0,0.0
"PEARL & SHELL 42""NECKL. IVORY",28,0.0,0.0
"PEARL & SHELL 42""NECKL. PINK",43,0.0,0.0
PEARL AND CHERRY QUARTZ BRACLET,7,0.0,0.0
PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,3886,9.0,0.23160061760164694
PEARLISED IVORY HEART LARGE ,418,0.0,0.0
PEARLISED IVORY HEART SMALL ,228,0.0,0.0
PEG BAG APPLE DESIGN,387,0.0,0.0
PEG BAG APPLES DESIGN,1689,18.0,1.0657193605683837
"PEN, 10 COLOURS - SPACEBOY",24,0.0,0.0
PENCIL CASE GINGHAM FOREST,36,0.0,0.0
PENCIL CASE LIFE IS BEAUTIFUL,1251,0.0,0.0
PENNY FARTHING BIRTHDAY CARD,6344,24.0,0.37831021437578816
PENS ASSORTED FUNKY JEWELED ,5735,43.0,0.7497820401046207
PENS ASSORTED FUNNY FACE,12680,36.0,0.28391167192429023
PENS ASSORTED SPACEBALL,7087,144.0,2.03188937491181
PERIWINKLE T-LIGHT HOLDER,3162,0.0,0.0
"PET MUG, BUDGIE",170,1.0,0.5882352941176471
"PET MUG, GOLDFISH",107,6.0,5.607476635514018
PETIT TRAY CHIC,1033,0.0,0.0
PHARMACIE FIRST AID TIN,1786,39.0,2.1836506159014557
PHOTO CLIP LINE,370,0.0,0.0
PHOTO CUBE,5122,48.0,0.9371339320577898
PHOTO FRAME 3 CLASSIC HANGING,806,59.0,7.320099255583126
PHOTO FRAME CORNICE,4367,63.0,1.4426379665674376
PHOTO FRAME LINEN AND LACE LARGE,215,7.0,3.255813953488372
PHOTO FRAME LINEN AND LACE SMALL,310,14.0,4.516129032258064
PICCADILLY TEA SET,683,4.0,0.5856515373352855
PICNIC BASKET WICKER 60 PIECES,61,0.0,0.0
PICNIC BASKET WICKER LARGE,2612,131.0,5.01531393568147
PICNIC BASKET WICKER SMALL,3705,86.0,2.3211875843454792
PICNIC BOXES SET OF 3 RETROSPOT ,1744,27.0,1.548165137614679
PICTURE DOMINOES,6521,1.0,0.015335071308081582
PICTURE FRAME WOOD TRIPLE PORTRAIT,2385,90.0,3.7735849056603774
PIECE OF CAMO STATIONERY SET,5473,134.0,2.4483829709482916
PIG KEYRING WITH LIGHT & SOUND ,3912,57.0,1.4570552147239262
PIG MUG IN TWO COLOUR DESIGNS,273,0.0,0.0
PIGGY BANK RETROSPOT ,4478,69.0,1.5408664582402858
PILLOWCUSHION COVER PINK UNION JACK,67,0.0,0.0
PIN CUSHION BABUSHKA BLUE,180,6.0,3.3333333333333335
PIN CUSHION BABUSHKA PINK,497,6.0,1.2072434607645874
PIN CUSHION BABUSHKA RED,358,6.0,1.675977653631285
PIN CUSHION RUSSIAN DOLL BLUE,68,0.0,0.0
PIN CUSHION RUSSIAN DOLL PINK,121,0.0,0.0
PIN CUSHION RUSSIAN DOLL RED,395,0.0,0.0
PING MICROWAVE APRON,655,24.0,3.6641221374045805
PING! MICROWAVE PLATE,313,4.0,1.2779552715654952
PINK  HEART CONFETTI IN TUBE,1305,48.0,3.67816091954023
PINK  HEART SHAPE LOVE BUCKET ,1951,11.0,0.5638134290107637
PINK  HONEYCOMB PAPER BALL ,997,0.0,0.0
PINK  HONEYCOMB PAPER FAN,578,10.0,1.7301038062283738
PINK  POLKADOT CUP,3685,33.0,0.8955223880597015
PINK  POLKADOT PLATE ,2552,8.0,0.3134796238244514
PINK  SPOTTY CUP,3684,19.0,0.5157437567861021
